source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
政府新聞網,,2014-12-28 03:00:00,財爺除咗劍術精，打棒球都有一手！ 新聞速遞：http://j.mp/1Bh7XS5,19,19,,,,,,2 Comments,1595869680635749,/story.php?story_fbid=1595869680635749&id=1539066899649361
政府新聞網,,2014-12-27 17:30:00,[樓盤速遞] 元朗水尾村磚屋，開揚園景、設計獨特。業主用咗過百年執到靚靚，最近仲攞埋獎添...... 特寫：http://j.mp/1CNREjV,11,11,,,,,,C,1595659800656737,/story.php?story_fbid=1595659800656737&id=1539066899649361
政府新聞網,,2014-12-27 03:45:00,政府投放127億建設西港島綫，又提供唔少設施回報社區，令居住環境更好。 新聞速遞：http://j.mp/1t8jjn5,16,16,,,,,,C,1595431564012894,/story.php?story_fbid=1595431564012894&id=1539066899649361
政府新聞網,,2014-12-26 06:45:01,次肯定  新聞速遞：,10,10,,,,,,C,1594972424058808,/govnews.hk/photos/a.1574686956087355/1594972424058808
政府新聞網,,2014-12-26 06:15:00,習主席接見CY，提到推動本港政改應依法有序，有利於居民安居樂業、社會繁榮穩定、維護國家主權安全同發展利益，衷心希望各界凝聚共識。 新聞速遞：http://j.mp/1xUcAnD,12,12,,,,,,1 C,1594962850726432,/story.php?story_fbid=1594962850726432&id=1539066899649361
政府新聞網,,2014-12-26 00:30:00,CY 喺北京述職，總理李克強話中央肯定特區政府工作，又強調政策方針不變，會繼續大力支持香港。 新聞速遞：http://j.mp/1vgjkW1,11,11,,,,,,C,1594785690744148,/story.php?story_fbid=1594785690744148&id=1539066899649361
政府新聞網,,2014-12-25 23:30:00,囉! 正！,11,11,,,,,,C,1594767714079279,/govnews.hk/photos/a.1574686956087355/1594767714079279
,,2014-12-23 01:12:36,,,,,,,,,,1593218410900876,/ufi/reaction/profile/browser/?ft_ent_identifier=1591515371071180&refid=17&_ft_=top_level_post_id.1593218410900876%3Atl_objid.1593218410900876%3Apage_id.1539066899649361%3Aphoto_attachments_list.%5B1593218330900884%2C1593218334234217%2C1593218340900883%2C1593218390900878%5D%3Aphoto_id.1593218330900884%3Astory_location.4%3Astory_attachment_style.album%3Apage_insights.%7B%221539066899649361%22%3A%7B%22page_id%22%3A1539066899649361%2C%22actor_id%22%3A1539066899649361%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A22%2C%22publish_time%22%3A1419325956%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22story_fbid%22%3A%5B1593223127567071%2C1591515371071180%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A1539066899649361%2C%22page_id%22%3A1539066899649361%2C%22post_id%22%3A1593223127567071%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%2C%7B%22actor_id%22%3A1539066899649361%2C%22page_id%22%3A1539066899649361%2C%22post_id%22%3A1591515371071180%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.1539066899649361%3A306061129499414%3A43%3A1388563200%3A1420099199%3A4085539374350922218&__tn__=%2AW-R#footer_action_list
政府新聞網,,2014-12-24 20:00:00,一班義工同聖誕老人帶埋狗醫生去大口環根德公爵夫人兒童醫院，同嗰度嘅小朋友度過一個快樂嘅聖誕～～,18,18,,,,,,C,1594407547448629,/story.php?story_fbid=1594407547448629&id=1539066899649361
政府新聞網,,2014-12-24 04:15:00,懲教署署長單sir榮休前檢閱學員結業會操，回顧35年懲教生涯，佢最想多謝邊個呢？ 新聞速遞：http://j.mp/1rgLp3Z,75,75,,,,,,5 Comments,1593844347504949,/story.php?story_fbid=1593844347504949&id=1539066899649361
政府新聞網,,2014-12-24 02:00:00,聖誕歡欣洋溢，香江溫情滿載 東方之珠處處精彩 文化中心幕幕奇幻 摩天輪轉出一圈圈幸福 街巷裏傳來一陣陣妙韻 這個冬天不太冷～～,15,15,,,,,,6 Comments,1593797877509596,/story.php?story_fbid=1593797877509596&id=1539066899649361
政府新聞網,,2014-12-23 05:30:00,如果說香港的中西結合的特色引起我作畫的興趣，則探索表達這一特色的語言卻費煞心機……現代建築的直線、大弧線、素淨的面、穿鑿的道、鋒刃的頂……是交響樂、是龍虎鬥、是雜亂的篇章……由畫家自己去組織自己所見的斑斕人間。 吳冠中（1919 – 2010） 新聞速遞: http://j.mp/1x71TLB,11,11,,,,,,C,1593284540894263,/story.php?story_fbid=1593284540894263&id=1539066899649361
政府新聞網,,2014-12-23 02:29:06,呢個聖誕老人咁熟口面嘅？,22,22,,,,,,C,1593241267565257,/govnews.hk/photos/a.1574686956087355/1593241267565257
政府新聞網,,2014-12-22 05:30:00,攜手滅罪 守護香港,14,14,,,,,,4 Comments,1592819687607415,/story.php?story_fbid=1592819687607415&id=1539066899649361
政府新聞網,,2014-12-22 04:30:00,以繼續起樓～～  新聞速遞：  ,5,5,,,,,,C,1592831377606246,/govnews.hk/photos/a.1574686956087355/1592831377606246
政府新聞網,,2014-12-22 03:30:00,二千幾個居屋單位好快推出，三月攪珠，五月揀樓。聽日就去睇吓示範單位同攞張表啦！ 新聞速遞: http://j.mp/1zo4fZE,5,5,,,,,,1 C,1592830857606298,/story.php?story_fbid=1592830857606298&id=1539066899649361
政府新聞網,,2014-12-21 02:15:00,天氣不似預期，但要走，總要飛  新聞速遞：,15,15,,,,,,C,1592471514308899,/govnews.hk/photos/a.1574686956087355/1592471514308899
政府新聞網,,2014-12-21 00:45:00,對立不是出路，合作有利建設  新聞速遞：,4,4,,,,,,C,1592451004310950,/govnews.hk/photos/a.1574686956087355/1592451004310950
政府新聞網,,2014-12-20 17:34:24,聖誕老人為大家帶來歡樂，今年Santa Sunny預備咗一份好特別嘅禮物畀小朋友，你估吓係乜？ 特寫：http://j.mp/1sLYTQG,18,18,,,,,,5 Comments,1592377504318300,/story.php?story_fbid=1592377504318300&id=1539066899649361
政府新聞網,,2014-12-19 06:30:00,留住光影 新聞特寫：http://j.mp/1GuyD5p,6,6,,,,,,C,1591886287700755,/story.php?story_fbid=1591886287700755&id=1539066899649361
政府新聞網,,2014-12-19 05:45:00,和平表達意見 共度歡樂聖誕,8,8,,,,,,C,1591894407699943,/story.php?story_fbid=1591894407699943&id=1539066899649361
,,2014-12-17 23:05:09,,,,,,,,,,1591515824404468,/ufi/reaction/profile/browser/?ft_ent_identifier=1591515371071180&refid=17&_ft_=top_level_post_id.1591515824404468%3Atl_objid.1591515824404468%3Apage_id.1539066899649361%3Aphoto_attachments_list.%5B1591515824404468%2C1591515804404470%2C1591515791071138%2C1591515644404486%5D%3Aphoto_id.1591515824404468%3Astory_location.4%3Astory_attachment_style.new_album%3Apage_insights.%7B%221539066899649361%22%3A%7B%22page_id%22%3A1539066899649361%2C%22actor_id%22%3A1539066899649361%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A22%2C%22publish_time%22%3A1418886309%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22story_fbid%22%3A%5B1591516364404414%2C1591515371071180%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A1539066899649361%2C%22page_id%22%3A1539066899649361%2C%22post_id%22%3A1591516364404414%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%2C%7B%22actor_id%22%3A1539066899649361%2C%22page_id%22%3A1539066899649361%2C%22post_id%22%3A1591515371071180%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.1539066899649361%3A306061129499414%3A43%3A1388563200%3A1420099199%3A7701240933798407175&__tn__=%2AW-R#footer_action_list
政府新聞網,,2014-12-19 05:30:01,香港是個安全的城市  新聞速遞：,13,13,,,,,,2 Comments,1591890317700352,/govnews.hk/photos/a.1574686956087355/1591890317700352
政府新聞網,,2014-12-19 05:00:00,"市建局項目就有2,800喇～～  新聞速遞：",9,9,,,,,,C,1591890074367043,/govnews.hk/photos/a.1574686956087355/1591890074367043
政府新聞網,,2014-12-18 20:00:00,澳門回歸15周年，習主席接見CY一行人等 新聞速遞：http://j.mp/1re6N9V,17,17,,,,,,C,1591894141033303,/story.php?story_fbid=1591894141033303&id=1539066899649361
政府新聞網,,2014-12-18 04:30:01,通訊辦提提你：！  新聞速遞：,7,7,,,,,,1 C,1591566711066046,/govnews.hk/photos/a.1574686956087355/1591566711066046
政府新聞網,,2014-12-18 02:30:00,浩氣長存 新聞速遞：http://j.mp/1w1FfA5,39,39,,,,,,7 Comments,1591539197735464,/story.php?story_fbid=1591539197735464&id=1539066899649361
政府新聞網,,2014-12-17 05:00:01,展會~~  睇吓會唔會撞到你：,3,3,,,,,,C,1591244841098233,/govnews.hk/photos/a.1574686956087355/1591244841098233
政府新聞網,,2014-12-16 00:15:04,林間暖酒燒紅葉，石上題詩掃綠苔  網上報名：,12,12,,,,,,2 Comments,1590905171132200,/govnews.hk/photos/a.1574686956087355/1590905171132200
政府新聞網,,2014-12-15 03:57:33,[涉佔領案件共拘955人]  新聞速遞: ,18,18,,,,,,1 C,1590604011162316,/govnews.hk/photos/a.1574686956087355/1590604011162316
政府新聞網,,2014-12-14 23:30:05,[梁振英籲市民依法爭取民主]  新聞速遞 : ,8,8,,,,,,C,1590553791167338,/govnews.hk/photos/a.1574686956087355/1590553791167338
政府新聞網,,2014-12-14 02:20:00,話時話，新聞網都介紹過古琴同麒麟舞兩項非物質文化遺產，大家一齊來重溫吓～～ [香江琴緣∶古琴的承傳] http://j.mp/1yuuTKZ,6,6,,,,,,C,1590238861198831,/story.php?story_fbid=1590238861198831&id=1539066899649361
政府新聞網,,2014-12-14 02:10:00,[麒麟紮作迎喜慶] http://j.mp/1lNHg0H,3,3,,,,,,C,1590238981198819,/story.php?story_fbid=1590238981198819&id=1539066899649361
政府新聞網,,2014-12-14 02:00:02,然有番咁上下。  新聞速遞 : ,6,6,,,,,,C,1590238631198854,/govnews.hk/photos/a.1574686956087355/1590238631198854
政府新聞網,,2014-12-13 17:31:24,有班人日以繼夜，夜以繼日咁練聖誕歌，仲頂住寒風興致勃勃喺街頭表演，想知㸃解? 去片！,26,26,,,,,,4 Comments,1590176047871779,/story.php?story_fbid=1590176047871779&id=1539066899649361
政府新聞網,,2014-12-13 01:30:00,毋忘歷史：CY率一眾官員悼念南京大屠殺和日本侵華戰爭死難者。 新聞速遞：http://j.mp/1GxkrXz,12,12,,,,,,2 Comments,1589928611229856,/story.php?story_fbid=1589928611229856&id=1539066899649361
政府新聞網,,2014-12-12 01:47:00,[政府冀港鐵顧及動物安全]  新聞速遞：,11,11,,,,,,1 C,1589580211264696,/govnews.hk/photos/a.1574686956087355/1589580211264696
政府新聞網,,2014-12-11 08:39:07,[警方重開金鐘道路拘209人]  新聞速遞：,7,7,,,,,,C,1589320144624036,/govnews.hk/photos/a.1574686956087355/1589320144624036
政府新聞網,,2014-12-11 00:25:00,，焗睇廣告，你會點做?  A. 即刻退group                   B. 反擊鬧爆                   C. 置之不理  睇吓我哋點做~~  ,13,13,,,,,,3 Comments,1589148731307844,/govnews.hk/photos/a.1574686956087355/1589148731307844
政府新聞網,,2014-12-10 21:41:18,[警在金鐘展開清場行動]  新聞速遞：,3,3,,,,,,C,1589121921310525,/govnews.hk/photos/a.1574686956087355/1589121921310525
政府新聞網,,2014-12-10 04:00:01,share添！  iStartup@HK：,1,1,,,,,,C,1588838281338889,/govnews.hk/photos/a.1574686956087355/1588838281338889
政府新聞網,,2014-12-09 04:45:00,[警方周四清除中環金鐘障礙物]  新聞速遞 : ,7,7,,,,,,C,1588405314715519,/govnews.hk/photos/a.1574686956087355/1588405314715519
政府新聞網,,2014-12-09 03:00:01,享吓心得  新聞速遞 : ,2,2,,,,,,C,1588359008053483,/govnews.hk/photos/a.1574686956087355/1588359008053483
政府新聞網,,2014-12-08 20:50:01,[盡力爭取泛民支持政改]  新聞速遞：,5,5,,,,,,1 C,1588252731397444,/govnews.hk/photos/a.1574686956087355/1588252731397444
政府新聞網,,2014-12-08 03:30:00,留住我吧，留住我好嗎？  新聞速遞 : ,10,10,,,,,,C,1587965888092795,/govnews.hk/photos/a.1574686956087355/1587965888092795
政府新聞網,,2014-12-05 00:30:00,你揀乜嘢呢？,,,,,,,,2 Comments,1586839364872114,/govnews.hk/photos/a.1574686956087355/1586839364872114
政府新聞網,,2014-12-07 23:55:45,小編提提你：唔熟唔食,13,13,,,,,,2 Comments,1587915401431177,/story.php?story_fbid=1587915401431177&id=1539066899649361
政府新聞網,,2014-12-07 00:30:00,"激情應用得其所, 諮詢可表達訴求  新聞速遞 : ",5,5,,,,,,C,1587500568139327,/govnews.hk/photos/a.1574686956087355/1587500568139327
政府新聞網,,2014-12-06 08:34:36,交控中心全面睇！去片！ 特寫: http://j.mp/1G3RX9v,15,15,,,,,,2 Comments,1587182574837793,/story.php?story_fbid=1587182574837793&id=1539066899649361
政府新聞網,,2014-12-05 01:30:01,懲教署招聘50名懲教主任，12月11日截止報名。 一齊來睇吓 youth.gov.hk 介紹懲教主任工作嘅短片啦～～ 新聞速遞：http://j.mp/1vuxrM6,17,17,,,,,,C,1586829034873147,/story.php?story_fbid=1586829034873147&id=1539066899649361
政府新聞網,,2014-12-04 05:08:10,石硤尾爆炸案消防總隊目殉職 新聞速遞 : ,23,23,,,,,,12 Comments,1586545811568136,/govnews.hk/photos/a.1574686956087355/1586545811568136
政府新聞網,,2014-12-03 00:15:00,港產怪誕家庭，另類開枝散葉，一家五口分別同街外人假結婚～～ 新聞速遞 : http://j.mp/1zOCTs5,10,10,,,,,,C,1586094328279951,/story.php?story_fbid=1586094328279951&id=1539066899649361
政府新聞網,,2014-12-02 05:00:00,化社區同康樂體育發展嘅朋友！,3,3,,,,,,C,1585788874977163,/govnews.hk/photos/a.1574686956087355/1585788874977163
政府新聞網,,2014-12-02 02:00:01,，裝個政府新聞網app就得嘞。  上網睇又得，行街睇亦得，得咗！ 新聞網app，冇得彈 !  Android (Phone & Tablet)   iOS (iPhone & iPad) ,3,3,,,,,,C,1585783094977741,/govnews.hk/photos/a.1574686956087355/1585783094977741
政府新聞網,,2014-12-01 07:00:00,,8,8,,,,,,C,1585446291678088,/govnews.hk/photos/a.1574686956087355/1585446291678088
政府新聞網,,2014-11-30 20:30:23,]  新聞速遞：,6,6,,,,,,2 Comments,1585355485020502,/govnews.hk/photos/a.1574686956087355/1585355485020502
政府新聞網,,2014-11-26 00:45:01,：,,,,,,,,3 Comments,1583634851859232,/govnews.hk/photos/a.1574686956087355/1583634851859232
政府新聞網,,2014-11-30 03:31:00,[切勿衝擊警方或圍堵政總] 新聞速遞：,6,6,,,,,,1 C,1585046801718037,/govnews.hk/photos/a.1574686956087355/1585046801718037
政府新聞網,,2014-11-29 07:15:22,都來睇吓啦！  新聞速遞: ,7,7,,,,,,C,1584767021746015,/govnews.hk/photos/a.1574686956087355/1584767021746015
政府新聞網,,2014-11-27 02:15:01,無奈？友一齊分享知識，分享歡笑！  報名方法：  [香港青年義工 韶關作育英才] ,11,11,,,,,,C,1583951761827541,/govnews.hk/photos/a.1574686956087355/1583951761827541
政府新聞網,,2014-11-26 23:45:00,邊間大學同邊科?  「上船」辦法：,3,3,,,,,,C,1583926798496704,/govnews.hk/photos/a.1574686956087355/1583926798496704
政府新聞網,,2014-11-25 20:26:04,[黎棟國：警方嚴正執法] 新聞速遞：,9,9,,,,,,1 C,1583598738529510,/govnews.hk/photos/a.1574686956087355/1583598738529510
政府新聞網,,2014-11-25 03:23:01,佢哋嘅目標只係引起混亂。  希望大家明白警隊嘅立場同呼籲。  新聞速遞 : ,7,7,,,,,,2 Comments,1583357015220349,/govnews.hk/photos/a.1574686956087355/1583357015220349
政府新聞網,,2014-11-25 02:00:00,，小編真係會投民安隊一票。 填張表啦。  新聞速遞：,6,6,,,,,,C,1583335201889197,/govnews.hk/photos/a.1574686956087355/1583335201889197
政府新聞網,,2014-11-24 22:40:02,用得幾年？ 新聞速遞 : ,4,4,,,,,,C,1583306608558723,/govnews.hk/photos/a.1574686956087355/1583306608558723
政府新聞網,,2014-11-24 07:30:48,減少廢物，保護環境，人人有責  新聞速遞：,7,7,,,,,,1 C,1583063788583005,/govnews.hk/photos/a.1574686956087355/1583063788583005
政府新聞網,,2014-11-24 04:00:00,咩關係？  新聞速遞 : ,1,1,,,,,,C,1583028545253196,/govnews.hk/photos/a.1574686956087355/1583028545253196
政府新聞網,,2014-11-24 02:45:00,獅子山下，人人報天氣」咁話。 氣？  影幅相，拍條片，加埋 ～ 新聞速遞啦 : ,32,32,,,,,,C,1583011048588279,/govnews.hk/photos/a.1574686956087355/1583011048588279
政府新聞網,,2014-11-23 05:15:16,採訪咗成日，真係唔捨得走~~,5,5,,,,,,C,1582713921951325,/govnews.hk/photos/a.1574686956087355/1582713921951325
政府新聞網,,2014-11-23 02:00:00,越少去。 同感動，簡直百感交集～～ 望大家多啲關懷身邊嘅人。  新聞速遞：,7,7,,,,,,C,1582579205298130,/govnews.hk/photos/a.1574686956087355/1582579205298130
政府新聞網,,2014-11-22 19:00:00,依家起程！睇吓撞唔撞到你！ ,6,6,,,,,,C,1582581738631210,/govnews.hk/photos/a.1574686956087355/1582581738631210
政府新聞網,,2014-11-22 17:29:37,"[來, 看鳥去! ]  短片： 特寫：",5,5,,,,,,C,1582570558632328,/govnews.hk/photos/a.1569856556570395/1582570558632328
政府新聞網,,2014-11-22 03:30:00,CY同黎sir去醫院探望傷者  新聞速遞 : ,9,9,,,,,,C,1582366398652744,/govnews.hk/photos/a.1574686956087355/1582366398652744
政府新聞網,,2014-11-20 05:00:00,新聞處最新力作《香港人 香港警察》，明天正式上映 。  預訂請 like 政府新聞網 facebook：,47,47,,,,,,11 Comments,1581678268721557,/govnews.hk/photos/a.1574686956087355/1581678268721557
政府新聞網,,2014-11-20 02:30:00,相輔相成 新聞速遞 : ,7,7,,,,,,C,1581667455389305,/govnews.hk/photos/a.1574686956087355/1581667455389305
政府新聞網,,2014-11-18 07:00:01,片，先睹為快~~  短片： 同壁畫保護科研基地。 發掘敦煌呢個千年藝術文化寶庫 !  詳情：,9,9,,,,,,C,1581064672116250,/govnews.hk/photos/a.1574686956087355/1581064672116250
政府新聞網,,2014-11-17 21:00:00,[滬港通壯大金融業] ,6,6,,,,,,1 C,1580985985457452,/govnews.hk/photos/a.1574686956087355/1580985985457452
